country,date,total
Costa Rica,2020-04-27,697
Costa Rica,2020-04-28,705
Costa Rica,2020-04-29,713
Costa Rica,2020-04-03,416
Costa Rica,2020-04-30,719
Costa Rica,2020-04-04,435
Costa Rica,2020-04-05,454
Costa Rica,2020-04-06,467
Costa Rica,2020-04-07,483
Costa Rica,2020-04-08,502
Costa Rica,2020-04-09,539
Costa Rica,2020-05-01,725
Costa Rica,2020-05-10,792
Costa Rica,2020-05-11,801
Costa Rica,2020-05-12,804
Costa Rica,2020-05-13,815
Costa Rica,2020-05-14,830
Costa Rica,2020-05-15,843
Costa Rica,2020-05-16,853
Costa Rica,2020-05-17,863
Costa Rica,2020-05-18,866
Costa Rica,2020-05-19,882
Costa Rica,2020-05-02,733
Costa Rica,2020-05-20,897
Costa Rica,2020-05-21,903
Costa Rica,2020-05-22,911
Costa Rica,2020-05-23,918
Costa Rica,2020-05-24,930
Costa Rica,2020-05-25,951
Costa Rica,2020-05-26,956
Costa Rica,2020-05-27,984
Costa Rica,2020-05-28,1000
Costa Rica,2020-05-29,1022
Costa Rica,2020-05-03,739
Costa Rica,2020-05-30,1047
Costa Rica,2020-05-31,1056
Costa Rica,2020-05-04,742
Costa Rica,2020-05-05,755
Costa Rica,2020-05-06,761
Costa Rica,2020-05-07,765
Costa Rica,2020-05-08,773
Costa Rica,2020-05-09,780
Costa Rica,2020-06-01,1084
Costa Rica,2020-06-10,1461
Costa Rica,2020-06-11,1538
Costa Rica,2020-06-12,1612
Costa Rica,2020-06-13,1662
Costa Rica,2020-06-14,1715
Costa Rica,2020-06-15,1744
Costa Rica,2020-06-16,1796
Costa Rica,2020-06-17,1871
Costa Rica,2020-06-18,1939
Costa Rica,2020-06-19,2058
Costa Rica,2020-06-02,1105
Costa Rica,2020-06-20,2127
Costa Rica,2020-06-21,2213
Costa Rica,2020-06-22,2277
Costa Rica,2020-06-23,2368
Costa Rica,2020-06-24,2515
Costa Rica,2020-06-25,2684
Costa Rica,2020-06-26,2836
Costa Rica,2020-06-27,2979
Costa Rica,2020-06-28,3130
Costa Rica,2020-06-29,3269
Costa Rica,2020-06-03,1157
Costa Rica,2020-06-30,3459
Costa Rica,2020-06-04,1194
Costa Rica,2020-06-05,1228
Costa Rica,2020-06-06,1263
Costa Rica,2020-06-07,1318
Costa Rica,2020-06-08,1342
Costa Rica,2020-06-09,1375
Costa Rica,2020-07-01,3753
Costa Rica,2020-07-02,4023
Costa Rica,2020-07-03,4311
Costa Rica,2020-07-04,4621
Costa Rica,2020-07-05,4996
Costa Rica,2020-07-06,5241
Costa Rica,2020-07-07,5486
Cote d'Ivoire,2020-01-22,0
Cote d'Ivoire,2020-01-23,0
Cote d'Ivoire,2020-01-24,0
Cote d'Ivoire,2020-01-25,0
Cote d'Ivoire,2020-01-26,0
Cote d'Ivoire,2020-01-27,0
Cote d'Ivoire,2020-01-28,0
Cote d'Ivoire,2020-01-29,0
Cote d'Ivoire,2020-01-30,0
Cote d'Ivoire,2020-01-31,0
Cote d'Ivoire,2020-02-01,0
Cote d'Ivoire,2020-02-10,0
Cote d'Ivoire,2020-02-11,0
Cote d'Ivoire,2020-02-12,0
Cote d'Ivoire,2020-02-13,0
Cote d'Ivoire,2020-02-14,0
Cote d'Ivoire,2020-02-15,0
Cote d'Ivoire,2020-02-16,0
Cote d'Ivoire,2020-02-17,0
Cote d'Ivoire,2020-02-18,0
Cote d'Ivoire,2020-02-19,0
Cote d'Ivoire,2020-02-02,0
Cote d'Ivoire,2020-02-20,0
Cote d'Ivoire,2020-02-21,0
Cote d'Ivoire,2020-02-22,0
Cote d'Ivoire,2020-02-23,0
Cote d'Ivoire,2020-02-24,0
Cote d'Ivoire,2020-02-25,0
Cote d'Ivoire,2020-02-26,0
Cote d'Ivoire,2020-02-27,0
Cote d'Ivoire,2020-02-28,0
Cote d'Ivoire,2020-02-29,0
Cote d'Ivoire,2020-02-03,0
Cote d'Ivoire,2020-02-04,0
Cote d'Ivoire,2020-02-05,0
Cote d'Ivoire,2020-02-06,0
Cote d'Ivoire,2020-02-07,0
Cote d'Ivoire,2020-02-08,0
Cote d'Ivoire,2020-02-09,0
Cote d'Ivoire,2020-03-01,0
Cote d'Ivoire,2020-03-10,0
Cote d'Ivoire,2020-03-11,1
Cote d'Ivoire,2020-03-12,1
Cote d'Ivoire,2020-03-13,1
Cote d'Ivoire,2020-03-14,1
Cote d'Ivoire,2020-03-15,1
Cote d'Ivoire,2020-03-16,1
Cote d'Ivoire,2020-03-17,5
Cote d'Ivoire,2020-03-18,6
Cote d'Ivoire,2020-03-19,9
Cote d'Ivoire,2020-03-02,0
Cote d'Ivoire,2020-03-20,9
Cote d'Ivoire,2020-03-21,14
Cote d'Ivoire,2020-03-22,14
Cote d'Ivoire,2020-03-23,25
Cote d'Ivoire,2020-03-24,73
Cote d'Ivoire,2020-03-25,80
Cote d'Ivoire,2020-03-26,96
Cote d'Ivoire,2020-03-27,101
Cote d'Ivoire,2020-03-28,101
Cote d'Ivoire,2020-03-29,165
Cote d'Ivoire,2020-03-03,0
Cote d'Ivoire,2020-03-30,168
Cote d'Ivoire,2020-03-31,179
Cote d'Ivoire,2020-03-04,0
Cote d'Ivoire,2020-03-05,0
Cote d'Ivoire,2020-03-06,0
Cote d'Ivoire,2020-03-07,0
Cote d'Ivoire,2020-03-08,0
Cote d'Ivoire,2020-03-09,0
Cote d'Ivoire,2020-04-01,190
Cote d'Ivoire,2020-04-10,444
Cote d'Ivoire,2020-04-11,533
Cote d'Ivoire,2020-04-12,574
Cote d'Ivoire,2020-04-13,626
Cote d'Ivoire,2020-04-14,638
Cote d'Ivoire,2020-04-15,638
Cote d'Ivoire,2020-04-16,654
Cote d'Ivoire,2020-04-17,688
Cote d'Ivoire,2020-04-18,801
Cote d'Ivoire,2020-04-19,847
Cote d'Ivoire,2020-04-02,194
Cote d'Ivoire,2020-04-20,847
Cote d'Ivoire,2020-04-21,916
Cote d'Ivoire,2020-04-22,952
Cote d'Ivoire,2020-04-23,1004
Cote d'Ivoire,2020-04-24,1077
Cote d'Ivoire,2020-04-25,1077
Cote d'Ivoire,2020-04-26,1150
Cote d'Ivoire,2020-04-27,1164
Cote d'Ivoire,2020-04-28,1183
Cote d'Ivoire,2020-04-29,1238
Cote d'Ivoire,2020-04-03,218
Cote d'Ivoire,2020-04-30,1275
Cote d'Ivoire,2020-04-04,245
Cote d'Ivoire,2020-04-05,261
Cote d'Ivoire,2020-04-06,323
Cote d'Ivoire,2020-04-07,349
Cote d'Ivoire,2020-04-08,384
Cote d'Ivoire,2020-04-09,444
Cote d'Ivoire,2020-05-01,1333
Cote d'Ivoire,2020-05-10,1700
Cote d'Ivoire,2020-05-11,1730
Cote d'Ivoire,2020-05-12,1857
Cote d'Ivoire,2020-05-13,1912
Cote d'Ivoire,2020-05-14,1971
Cote d'Ivoire,2020-05-15,2017
Cote d'Ivoire,2020-05-16,2061
Cote d'Ivoire,2020-05-17,2109
Cote d'Ivoire,2020-05-18,2119
Cote d'Ivoire,2020-05-19,2153
Cote d'Ivoire,2020-05-02,1362
Cote d'Ivoire,2020-05-20,2231
Cote d'Ivoire,2020-05-21,2301
Cote d'Ivoire,2020-05-22,2341
Cote d'Ivoire,2020-05-23,2366
Cote d'Ivoire,2020-05-24,2376
Cote d'Ivoire,2020-05-25,2423
Cote d'Ivoire,2020-05-26,2477
Cote d'Ivoire,2020-05-27,2556
Cote d'Ivoire,2020-05-28,2641
Cote d'Ivoire,2020-05-29,2750
Cote d'Ivoire,2020-05-03,1398
Cote d'Ivoire,2020-05-30,2799
Cote d'Ivoire,2020-05-31,2833
Cote d'Ivoire,2020-05-04,1432
Cote d'Ivoire,2020-05-05,1464
Cote d'Ivoire,2020-05-06,1516
Cote d'Ivoire,2020-05-07,1571
Cote d'Ivoire,2020-05-08,1602
Cote d'Ivoire,2020-05-09,1667
Cote d'Ivoire,2020-06-01,2951
Cote d'Ivoire,2020-06-10,4181
Cote d'Ivoire,2020-06-11,4404
Cote d'Ivoire,2020-06-12,4684
Cote d'Ivoire,2020-06-13,4848
Cote d'Ivoire,2020-06-14,5084
Cote d'Ivoire,2020-06-15,5439
Cote d'Ivoire,2020-06-16,5679
Cote d'Ivoire,2020-06-17,6063
Cote d'Ivoire,2020-06-18,6444
Cote d'Ivoire,2020-06-19,6874
Cote d'Ivoire,2020-06-02,3024
Cote d'Ivoire,2020-06-20,7276
Cote d'Ivoire,2020-06-21,7492
Cote d'Ivoire,2020-06-22,7677
Cote d'Ivoire,2020-06-23,7904
Cote d'Ivoire,2020-06-24,8164
Cote d'Ivoire,2020-06-25,8334
Cote d'Ivoire,2020-06-26,8739
Cote d'Ivoire,2020-06-27,8944
Cote d'Ivoire,2020-06-28,9101
Cote d'Ivoire,2020-06-29,9214
Cote d'Ivoire,2020-06-03,3110
Cote d'Ivoire,2020-06-30,9499
Cote d'Ivoire,2020-06-04,3262
Cote d'Ivoire,2020-06-05,3431
Cote d'Ivoire,2020-06-06,3557
Cote d'Ivoire,2020-06-07,3739
Cote d'Ivoire,2020-06-08,3881
Cote d'Ivoire,2020-06-09,3995
Cote d'Ivoire,2020-07-01,9702
Cote d'Ivoire,2020-07-02,9992
Cote d'Ivoire,2020-07-03,10244
Cote d'Ivoire,2020-07-04,10462
Cote d'Ivoire,2020-07-05,10772
Cote d'Ivoire,2020-07-06,10966
Cote d'Ivoire,2020-07-07,11194
Croatia,2020-01-22,0
Croatia,2020-01-23,0
Croatia,2020-01-24,0
Croatia,2020-01-25,0
Croatia,2020-01-26,0
Croatia,2020-01-27,0
Croatia,2020-01-28,0
Croatia,2020-01-29,0
Croatia,2020-01-30,0
Croatia,2020-01-31,0
Croatia,2020-02-01,0
Croatia,2020-02-10,0
Croatia,2020-02-11,0
Croatia,2020-02-12,0
Croatia,2020-02-13,0
Croatia,2020-02-14,0
Croatia,2020-02-15,0
Croatia,2020-02-16,0
Croatia,2020-02-17,0
Croatia,2020-02-18,0
Croatia,2020-02-19,0
Croatia,2020-02-02,0
Croatia,2020-02-20,0
Croatia,2020-02-21,0
Croatia,2020-02-22,0
Croatia,2020-02-23,0
Croatia,2020-02-24,0
Croatia,2020-02-25,1
Croatia,2020-02-26,3
Croatia,2020-02-27,3
Croatia,2020-02-28,5
Croatia,2020-02-29,6
Croatia,2020-02-03,0
Croatia,2020-02-04,0
Croatia,2020-02-05,0
Croatia,2020-02-06,0
Croatia,2020-02-07,0
Croatia,2020-02-08,0
Croatia,2020-02-09,0
Croatia,2020-03-01,7
Croatia,2020-03-10,14
Croatia,2020-03-11,19
Croatia,2020-03-12,19
Croatia,2020-03-13,32
Croatia,2020-03-14,38
Croatia,2020-03-15,49
Croatia,2020-03-16,57
Croatia,2020-03-17,65
Croatia,2020-03-18,81
Croatia,2020-03-19,105
Croatia,2020-03-02,7
Croatia,2020-03-20,128
Croatia,2020-03-21,206
Croatia,2020-03-22,254
Croatia,2020-03-23,315
Croatia,2020-03-24,382
Croatia,2020-03-25,442
Croatia,2020-03-26,495
Croatia,2020-03-27,586
Croatia,2020-03-28,657
Croatia,2020-03-29,713
Croatia,2020-03-03,9
Croatia,2020-03-30,790
Croatia,2020-03-31,867
Croatia,2020-03-04,10
Croatia,2020-03-05,10
Croatia,2020-03-06,11
Croatia,2020-03-07,12
Croatia,2020-03-08,12
Croatia,2020-03-09,12
Croatia,2020-04-01,963
Croatia,2020-04-10,1495
Croatia,2020-04-11,1534
Croatia,2020-04-12,1600
Croatia,2020-04-13,1650
Croatia,2020-04-14,1704
Croatia,2020-04-15,1741
Croatia,2020-04-16,1791
Croatia,2020-04-17,1814
Croatia,2020-04-18,1832
Croatia,2020-04-19,1871
Croatia,2020-04-02,1011
Croatia,2020-04-20,1881
Croatia,2020-04-21,1908
Croatia,2020-04-22,1950
Croatia,2020-04-23,1981
Croatia,2020-04-24,2009
Croatia,2020-04-25,2016
Croatia,2020-04-26,2030
Croatia,2020-04-27,2039
Croatia,2020-04-28,2047
Croatia,2020-04-29,2062
Croatia,2020-04-03,1079
Croatia,2020-04-30,2076
Croatia,2020-04-04,1126
Croatia,2020-04-05,1182
Croatia,2020-04-06,1222
Croatia,2020-04-07,1282
Croatia,2020-04-08,1343
Croatia,2020-04-09,1407
Croatia,2020-05-01,2085
Croatia,2020-05-10,2187
Croatia,2020-05-11,2196
Croatia,2020-05-12,2207
Croatia,2020-05-13,2213
Croatia,2020-05-14,2221
Croatia,2020-05-15,2222
Croatia,2020-05-16,2224
Croatia,2020-05-17,2226
Croatia,2020-05-18,2228
Croatia,2020-05-19,2232
Croatia,2020-05-02,2088
Croatia,2020-05-20,2234
Croatia,2020-05-21,2237
Croatia,2020-05-22,2243
Croatia,2020-05-23,2243
Croatia,2020-05-24,2244
Croatia,2020-05-25,2244
Croatia,2020-05-26,2244
Croatia,2020-05-27,2244
Croatia,2020-05-28,2245
Croatia,2020-05-29,2245
Croatia,2020-05-03,2096
Croatia,2020-05-30,2246
Croatia,2020-05-31,2246
Croatia,2020-05-04,2101
Croatia,2020-05-05,2112
Croatia,2020-05-06,2119
Croatia,2020-05-07,2125
Croatia,2020-05-08,2161
Croatia,2020-05-09,2176
Croatia,2020-06-01,2246
Croatia,2020-06-10,2249
Croatia,2020-06-11,2249
Croatia,2020-06-12,2249
Croatia,2020-06-13,2251
Croatia,2020-06-14,2252
Croatia,2020-06-15,2254
Croatia,2020-06-16,2255
Croatia,2020-06-17,2258
Croatia,2020-06-18,2269
Croatia,2020-06-19,2280
Croatia,2020-06-02,2246
Croatia,2020-06-20,2299
Croatia,2020-06-21,2317
Croatia,2020-06-22,2336
Croatia,2020-06-23,2366
Croatia,2020-06-24,2388
Croatia,2020-06-25,2483
Croatia,2020-06-26,2539
Croatia,2020-06-27,2624
Croatia,2020-06-28,2691
Croatia,2020-06-29,2725
Croatia,2020-06-03,2246
Croatia,2020-06-30,2777
Croatia,2020-06-04,2247
Croatia,2020-06-05,2247
Croatia,2020-06-06,2247
Croatia,2020-06-07,2247
Croatia,2020-06-08,2247
Croatia,2020-06-09,2247
Croatia,2020-07-01,2831
Croatia,2020-07-02,2912
Croatia,2020-07-03,3008
Croatia,2020-07-04,3094
Croatia,2020-07-05,3151
Croatia,2020-07-06,3220
Croatia,2020-07-07,3272
Cuba,2020-01-22,0
Cuba,2020-01-23,0
Cuba,2020-01-24,0
Cuba,2020-01-25,0
Cuba,2020-01-26,0
Cuba,2020-01-27,0
Cuba,2020-01-28,0
Cuba,2020-01-29,0
Cuba,2020-01-30,0
Cuba,2020-01-31,0
Cuba,2020-02-01,0
Cuba,2020-02-10,0
Cuba,2020-02-11,0
Cuba,2020-02-12,0
Cuba,2020-02-13,0
Cuba,2020-02-14,0
Cuba,2020-02-15,0
Cuba,2020-02-16,0
Cuba,2020-02-17,0
Cuba,2020-02-18,0
Cuba,2020-02-19,0
Cuba,2020-02-02,0
Cuba,2020-02-20,0
Cuba,2020-02-21,0
Cuba,2020-02-22,0
Cuba,2020-02-23,0
Cuba,2020-02-24,0
Cuba,2020-02-25,0
Cuba,2020-02-26,0
Cuba,2020-02-27,0
Cuba,2020-02-28,0
Cuba,2020-02-29,0
Cuba,2020-02-03,0
Cuba,2020-02-04,0
Cuba,2020-02-05,0
Cuba,2020-02-06,0
Cuba,2020-02-07,0
Cuba,2020-02-08,0
Cuba,2020-02-09,0
Cuba,2020-03-01,0
Cuba,2020-03-10,0
Cuba,2020-03-11,0
Cuba,2020-03-12,3
Cuba,2020-03-13,4
Cuba,2020-03-14,4
Cuba,2020-03-15,4
Cuba,2020-03-16,4
Cuba,2020-03-17,5
Cuba,2020-03-18,7
Cuba,2020-03-19,11
Cuba,2020-03-02,0
Cuba,2020-03-20,16
Cuba,2020-03-21,21
Cuba,2020-03-22,35
Cuba,2020-03-23,40
Cuba,2020-03-24,48
Cuba,2020-03-25,57
Cuba,2020-03-26,67
Cuba,2020-03-27,80
Cuba,2020-03-28,119
Cuba,2020-03-29,139
Cuba,2020-03-03,0
Cuba,2020-03-30,170
Cuba,2020-03-31,186
Cuba,2020-03-04,0
Cuba,2020-03-05,0
Cuba,2020-03-06,0
Cuba,2020-03-07,0
Cuba,2020-03-08,0
Cuba,2020-03-09,0
Cuba,2020-04-01,212
Cuba,2020-04-10,564
Cuba,2020-04-11,620
Cuba,2020-04-12,669
Cuba,2020-04-13,726
Cuba,2020-04-14,766
Cuba,2020-04-15,814
Cuba,2020-04-16,862
Cuba,2020-04-17,923
Cuba,2020-04-18,986
Cuba,2020-04-19,1035
Cuba,2020-04-02,233
Cuba,2020-04-20,1087
Cuba,2020-04-21,1137
Cuba,2020-04-22,1189
Cuba,2020-04-23,1235
Cuba,2020-04-24,1285
Cuba,2020-04-25,1337
Cuba,2020-04-26,1369
Cuba,2020-04-27,1389
Cuba,2020-04-28,1437
Cuba,2020-04-29,1467
Cuba,2020-04-03,269
Cuba,2020-04-30,1501
Cuba,2020-04-04,288
Cuba,2020-04-05,320
Cuba,2020-04-06,350
Cuba,2020-04-07,396
Cuba,2020-04-08,457
Cuba,2020-04-09,515
Cuba,2020-05-01,1537
Cuba,2020-05-10,1766
Cuba,2020-05-11,1783
Cuba,2020-05-12,1804
Cuba,2020-05-13,1810
Cuba,2020-05-14,1830
Cuba,2020-05-15,1840
Cuba,2020-05-16,1862
Cuba,2020-05-17,1872
Cuba,2020-05-18,1881
Cuba,2020-05-19,1887
Cuba,2020-05-02,1611
Cuba,2020-05-20,1900
Cuba,2020-05-21,1908
Cuba,2020-05-22,1916
Cuba,2020-05-23,1931
Cuba,2020-05-24,1941
Cuba,2020-05-25,1947
Cuba,2020-05-26,1963
Cuba,2020-05-27,1974
Cuba,2020-05-28,1983
Cuba,2020-05-29,2005
Cuba,2020-05-03,1649
Cuba,2020-05-30,2025
Cuba,2020-05-31,2045
Cuba,2020-05-04,1668
Cuba,2020-05-05,1685
Cuba,2020-05-06,1703
Cuba,2020-05-07,1729
Cuba,2020-05-08,1741
Cuba,2020-05-09,1754
Cuba,2020-06-01,2083
Cuba,2020-06-10,2211
Cuba,2020-06-11,2219
Cuba,2020-06-12,2233
Cuba,2020-06-13,2238
Cuba,2020-06-14,2248
Cuba,2020-06-15,2262
Cuba,2020-06-16,2273
Cuba,2020-06-17,2280
Cuba,2020-06-18,2295
Cuba,2020-06-19,2305
Cuba,2020-06-02,2092
Cuba,2020-06-20,2309
Cuba,2020-06-21,2312
Cuba,2020-06-22,2315
Cuba,2020-06-23,2318
Cuba,2020-06-24,2319
Cuba,2020-06-25,2321
Cuba,2020-06-26,2325
Cuba,2020-06-27,2330
Cuba,2020-06-28,2332
Cuba,2020-06-29,2340
Cuba,2020-06-03,2107
Cuba,2020-06-30,2341
Cuba,2020-06-04,2119
Cuba,2020-06-05,2133
Cuba,2020-06-06,2173
Cuba,2020-06-07,2191
Cuba,2020-06-08,2200
Cuba,2020-06-09,2205
Cuba,2020-07-01,2348
Cuba,2020-07-02,2353
Cuba,2020-07-03,2361
Cuba,2020-07-04,2369
Cuba,2020-07-05,2372
Cuba,2020-07-06,2380
Cuba,2020-07-07,2395
Cyprus,2020-01-22,0
Cyprus,2020-01-23,0
Cyprus,2020-01-24,0
Cyprus,2020-01-25,0
Cyprus,2020-01-26,0
Cyprus,2020-01-27,0
Cyprus,2020-01-28,0
Cyprus,2020-01-29,0
Cyprus,2020-01-30,0
Cyprus,2020-01-31,0
Cyprus,2020-02-01,0
Cyprus,2020-02-10,0
Cyprus,2020-02-11,0
Cyprus,2020-02-12,0
Cyprus,2020-02-13,0
Cyprus,2020-02-14,0
Cyprus,2020-02-15,0
Cyprus,2020-02-16,0
Cyprus,2020-02-17,0
Cyprus,2020-02-18,0
Cyprus,2020-02-19,0
Cyprus,2020-02-02,0
Cyprus,2020-02-20,0
Cyprus,2020-02-21,0
Cyprus,2020-02-22,0
Cyprus,2020-02-23,0
Cyprus,2020-02-24,0
Cyprus,2020-02-25,0
Cyprus,2020-02-26,0
Cyprus,2020-02-27,0
Cyprus,2020-02-28,0
Cyprus,2020-02-29,0
Cyprus,2020-02-03,0
Cyprus,2020-02-04,0
Cyprus,2020-02-05,0
Cyprus,2020-02-06,0
Cyprus,2020-02-07,0
Cyprus,2020-02-08,0
Cyprus,2020-02-09,0
Cyprus,2020-03-01,0
Cyprus,2020-03-10,3
Cyprus,2020-03-11,6
Cyprus,2020-03-12,6
Cyprus,2020-03-13,14
Cyprus,2020-03-14,26
Cyprus,2020-03-15,26
Cyprus,2020-03-16,33
Cyprus,2020-03-17,46
Cyprus,2020-03-18,49
Cyprus,2020-03-19,67
Cyprus,2020-03-02,0
Cyprus,2020-03-20,67
Cyprus,2020-03-21,84
Cyprus,2020-03-22,95
Cyprus,2020-03-23,116
Cyprus,2020-03-24,124
Cyprus,2020-03-25,132
Cyprus,2020-03-26,146
Cyprus,2020-03-27,162
Cyprus,2020-03-28,179
Cyprus,2020-03-29,214
Cyprus,2020-03-03,0
Cyprus,2020-03-30,230
Cyprus,2020-03-31,262
Cyprus,2020-03-04,0
Cyprus,2020-03-05,0
Cyprus,2020-03-06,0
Cyprus,2020-03-07,0
Cyprus,2020-03-08,0
Cyprus,2020-03-09,2
Cyprus,2020-04-01,320
Cyprus,2020-04-10,595
Cyprus,2020-04-11,616
Cyprus,2020-04-12,633
Cyprus,2020-04-13,662
Cyprus,2020-04-14,695
Cyprus,2020-04-15,715
Cyprus,2020-04-16,735
Cyprus,2020-04-17,750
Cyprus,2020-04-18,761
Cyprus,2020-04-19,767
Cyprus,2020-04-02,356
Cyprus,2020-04-20,772
Cyprus,2020-04-21,784
Cyprus,2020-04-22,790
Cyprus,2020-04-23,795
Cyprus,2020-04-24,804
Cyprus,2020-04-25,810
Cyprus,2020-04-26,817
Cyprus,2020-04-27,822
Cyprus,2020-04-28,837
Cyprus,2020-04-29,843
Cyprus,2020-04-03,396
Cyprus,2020-04-30,850
Cyprus,2020-04-04,426
Cyprus,2020-04-05,446
Cyprus,2020-04-06,465
Cyprus,2020-04-07,494
Cyprus,2020-04-08,526
Cyprus,2020-04-09,564
Cyprus,2020-05-01,857
Cyprus,2020-05-10,898
Cyprus,2020-05-11,901
Cyprus,2020-05-12,903
Cyprus,2020-05-13,905
Cyprus,2020-05-14,907
Cyprus,2020-05-15,910
Cyprus,2020-05-16,914
Cyprus,2020-05-17,916
Cyprus,2020-05-18,917
Cyprus,2020-05-19,918
Cyprus,2020-05-02,864
Cyprus,2020-05-20,922
Cyprus,2020-05-21,923
Cyprus,2020-05-22,927
Cyprus,2020-05-23,927
Cyprus,2020-05-24,935
Cyprus,2020-05-25,937
Cyprus,2020-05-26,939
Cyprus,2020-05-27,939
Cyprus,2020-05-28,941
Cyprus,2020-05-29,942
Cyprus,2020-05-03,872
Cyprus,2020-05-30,944
Cyprus,2020-05-31,944
Cyprus,2020-05-04,874
Cyprus,2020-05-05,878
Cyprus,2020-05-06,883
Cyprus,2020-05-07,889
Cyprus,2020-05-08,891
Cyprus,2020-05-09,892
Cyprus,2020-06-01,949
Cyprus,2020-06-10,974
Cyprus,2020-06-11,975
Cyprus,2020-06-12,980
Cyprus,2020-06-13,980
Cyprus,2020-06-14,983
Cyprus,2020-06-15,985
Cyprus,2020-06-16,985
Cyprus,2020-06-17,985
Cyprus,2020-06-18,985
Cyprus,2020-06-19,985
Cyprus,2020-06-02,952
Cyprus,2020-06-20,985
Cyprus,2020-06-21,986
Cyprus,2020-06-22,988
Cyprus,2020-06-23,990
Cyprus,2020-06-24,991
Cyprus,2020-06-25,992
Cyprus,2020-06-26,992
Cyprus,2020-06-27,994
Cyprus,2020-06-28,994
Cyprus,2020-06-29,996
Cyprus,2020-06-03,958
Cyprus,2020-06-30,998
Cyprus,2020-06-04,958
Cyprus,2020-06-05,960
Cyprus,2020-06-06,960
Cyprus,2020-06-07,964
Cyprus,2020-06-08,970
Cyprus,2020-06-09,972
Cyprus,2020-07-01,999
Cyprus,2020-07-02,999
Cyprus,2020-07-03,999
Cyprus,2020-07-04,1002
Cyprus,2020-07-05,1003
Cyprus,2020-07-06,1004
Cyprus,2020-07-07,1005
Czechia,2020-01-22,0
Czechia,2020-01-23,0
Czechia,2020-01-24,0
Czechia,2020-01-25,0
Czechia,2020-01-26,0
Czechia,2020-01-27,0
Czechia,2020-01-28,0
Czechia,2020-01-29,0
Czechia,2020-01-30,0
Czechia,2020-01-31,0
Czechia,2020-02-01,0
Czechia,2020-02-10,0
Czechia,2020-02-11,0
Czechia,2020-02-12,0
Czechia,2020-02-13,0
Czechia,2020-02-14,0
Czechia,2020-02-15,0
Czechia,2020-02-16,0
Czechia,2020-02-17,0
Czechia,2020-02-18,0
Czechia,2020-02-19,0
Czechia,2020-02-02,0
Czechia,2020-02-20,0
Czechia,2020-02-21,0
Czechia,2020-02-22,0
Czechia,2020-02-23,0
Czechia,2020-02-24,0
Czechia,2020-02-25,0
Czechia,2020-02-26,0
Czechia,2020-02-27,0
Czechia,2020-02-28,0
Czechia,2020-02-29,0
Czechia,2020-02-03,0
Czechia,2020-02-04,0
Czechia,2020-02-05,0
Czechia,2020-02-06,0
Czechia,2020-02-07,0
Czechia,2020-02-08,0
Czechia,2020-02-09,0
Czechia,2020-03-01,3
Czechia,2020-03-10,41
Czechia,2020-03-11,91
Czechia,2020-03-12,94
Czechia,2020-03-13,141
Czechia,2020-03-14,189
Czechia,2020-03-15,253
Czechia,2020-03-16,298
Czechia,2020-03-17,396
Czechia,2020-03-18,464
Czechia,2020-03-19,694
Czechia,2020-03-02,3
Czechia,2020-03-20,833
Czechia,2020-03-21,995
Czechia,2020-03-22,1120
Czechia,2020-03-23,1236
Czechia,2020-03-24,1394
Czechia,2020-03-25,1654
Czechia,2020-03-26,1925
Czechia,2020-03-27,2279
Czechia,2020-03-28,2631
Czechia,2020-03-29,2817
Czechia,2020-03-03,5
Czechia,2020-03-30,3001
Czechia,2020-03-31,3308
Czechia,2020-03-04,8
Czechia,2020-03-05,12
Czechia,2020-03-06,18
Czechia,2020-03-07,19
Czechia,2020-03-08,31
Czechia,2020-03-09,31
Czechia,2020-04-01,3508
Czechia,2020-04-10,5732
Czechia,2020-04-11,5831
Czechia,2020-04-12,5991
Czechia,2020-04-13,6059
Czechia,2020-04-14,6111
Czechia,2020-04-15,6216
Czechia,2020-04-16,6433
Czechia,2020-04-17,6549
Czechia,2020-04-18,6606
Czechia,2020-04-19,6746
Czechia,2020-04-02,3858
Czechia,2020-04-20,6900
Czechia,2020-04-21,7033
Czechia,2020-04-22,7132
Czechia,2020-04-23,7187
Czechia,2020-04-24,7273
Czechia,2020-04-25,7352
Czechia,2020-04-26,7404
Czechia,2020-04-27,7445
Czechia,2020-04-28,7504
Czechia,2020-04-29,7579
Czechia,2020-04-03,4091
Czechia,2020-04-30,7682
Czechia,2020-04-04,4472
Czechia,2020-04-05,4587
Czechia,2020-04-06,4822
Czechia,2020-04-07,5017
Czechia,2020-04-08,5312
Czechia,2020-04-09,5569
Czechia,2020-05-01,7737
Czechia,2020-05-10,8123
Czechia,2020-05-11,8176
Czechia,2020-05-12,8221
Czechia,2020-05-13,8269
Czechia,2020-05-14,8351
Czechia,2020-05-15,8406
Czechia,2020-05-16,8455
Czechia,2020-05-17,8475
Czechia,2020-05-18,8586
Czechia,2020-05-19,8647
Czechia,2020-05-02,7755
Czechia,2020-05-20,8721
Czechia,2020-05-21,8754
Czechia,2020-05-22,8813
Czechia,2020-05-23,8890
Czechia,2020-05-24,8955
Czechia,2020-05-25,9002
Czechia,2020-05-26,9050
Czechia,2020-05-27,9086
Czechia,2020-05-28,9140
Czechia,2020-05-29,9196
Czechia,2020-05-03,7781
